candidate_id,final_score,semantic_score,structured_score,behavioral_score,quality_score,skill_score,retrieval_score,ranking_score,evaluation_score,production_score,experience_score,career_score,consulting_ratio,education_score,certification_score,llm_hype_penalty,experience_fit_score,experience_distance,consistency_score,education_consistency_score,trap_probability,assessment_score,assessment_modifier,scale_boost,behavioral_boost,career_keyword_scores,ranking_concept,evaluation_concept,production_concept,rank,reasoning
CAND_0045903,0.382465,0.4358,0.3379,0.3964,0.5,0.0157,0.362,0.0,0.0,1.0,0.6614,0.3333,0.6667,0.925,0.0,0.0,1.0,0.0,0.9,0.6,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.1609,0.0744,0.4301,,
CAND_0073026,0.382338,0.5589,0.3287,0.4868,0.5,0.0441,0.362,0.0,0.0,0.888,0.643,0.2222,0.5,1.0,0.0,0.0,0.92,0.8,0.9,0.6,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2656,0.1393,0.5038,,
CAND_0073640,0.382276,0.5789,0.3511,0.4871,0.5,0.0201,0.502,0.0,0.0,1.0,0.611,0.2222,1.0,0.7125,0.0,0.0,0.885,1.2,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2437,0.1056,0.51,,
CAND_0024055,0.38223,0.5521,0.33,0.6495,0.5,0.0173,0.502,0.0,0.0,0.888,0.4985,0.2222,0.5,0.8625,0.0,0.0,0.87,1.4,0.95,0.8,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.3134,0.1643,0.4396,,
CAND_0026277,0.382225,0.5564,0.333,0.5351,0.5,0.0162,0.362,0.0,0.0,0.986,0.6817,0.3333,0.25,0.825,0.0,0.0,0.9,1.0,0.9,0.6,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2583,0.155,0.4891,,
CAND_0060699,0.382181,0.5356,0.3309,0.7106,0.5,0.1014,0.1064,0.418,0.0,0.874,0.555,0.1111,0.0,0.8,0.0,0.0,0.8325,1.9,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.0, 'ranking': 0.25, 'evaluation': 0.0, 'production': 1.0}",0.2741,0.1072,0.5603,,
CAND_0029342,0.382178,0.5387,0.3827,0.4992,0.5,0.0473,0.642,0.0,0.0,1.0,0.5545,0.2778,0.0,0.7875,0.0,0.0,0.8625,1.5,0.95,0.8,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.3193,0.1412,0.4371,,
CAND_0051847,0.382099,0.5112,0.3417,0.501,0.5,0.0,0.502,0.0,0.0,0.944,0.5974,0.2778,0.5,0.8,0.0,0.0,0.92,0.8,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.234,0.0787,0.4575,,
CAND_0058067,0.382086,0.519,0.3284,0.6008,0.5,0.0444,0.362,0.0,0.0,1.0,0.609,0.2778,0.3333,0.725,0.0,0.0,0.9,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2282,0.1385,0.4648,,
CAND_0001650,0.381952,0.4771,0.3357,0.48,0.5,0.0,0.362,0.0,0.0,1.0,0.6518,0.3333,0.6667,0.9625,0.0,0.0,0.95,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2129,0.0715,0.4552,,
CAND_0040588,0.381947,0.4695,0.3321,0.5907,0.5,0.0,0.362,0.0,0.0,1.0,0.5966,0.2222,0.75,1.0,0.0,0.0,0.92,0.8,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2439,0.1387,0.4927,,
CAND_0009585,0.3819,0.5217,0.3499,0.5293,0.5,0.0383,0.502,0.0,0.0,1.0,0.5558,0.2778,1.0,0.725,0.0,0.0,0.87,1.4,1.0,1.0,0.0,62.8,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2805,0.1219,0.4715,,
CAND_0052188,0.381792,0.5849,0.3632,0.532,0.5,0.0256,0.712,0.0,0.0,0.804,0.5006,0.2222,0.5,0.9,0.0,0.0,0.855,1.6,1.0,1.0,0.0,31.6,0.95,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2756,0.1351,0.4935,,
CAND_0057095,0.381739,0.5203,0.3438,0.3092,0.5,0.0106,0.502,0.0,0.0,0.958,0.5945,0.2222,0.5,0.7625,0.0,0.0,0.98,0.2,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2501,0.1857,0.4908,,
CAND_0007081,0.381663,0.4694,0.3296,0.5682,0.5,0.0618,0.362,0.0,0.0,0.986,0.5881,0.2778,0.3333,0.7625,0.0,0.0,0.93,0.7,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.1942,0.2058,0.4359,,
CAND_0013179,0.381627,0.4772,0.3295,0.4451,0.5,0.0293,0.362,0.0,0.0,0.986,0.6401,0.3333,0.3333,0.7875,0.0,0.0,0.97,0.3,1.0,1.0,0.0,75.9,1.01,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2209,0.1441,0.4521,,
CAND_0061795,0.381618,0.4987,0.3392,0.5854,0.5,0.0592,0.1288,0.418,0.0,0.916,0.6526,0.3889,0.0,0.725,0.0,0.0,0.91,0.9,0.75,1.0,0.2,0.0,1.0,1.03,1.0,"{'retrieval': 0.0, 'ranking': 0.25, 'evaluation': 0.0, 'production': 1.0}",0.4079,0.3125,0.6109,,
CAND_0062575,0.381596,0.4792,0.3381,0.4659,0.5,0.0,0.502,0.0,0.0,0.916,0.6097,0.3333,0.5,0.7875,0.0,0.0,0.95,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2068,0.1081,0.4498,,
CAND_0073212,0.381486,0.5468,0.34,0.4857,0.5,0.0081,0.362,0.0,0.0,1.0,0.6782,0.2222,0.2,0.9625,0.0,0.0,0.91,0.9,0.9,0.6,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2436,0.0885,0.4915,,
CAND_0077270,0.381472,0.5797,0.3378,0.4498,0.5,0.0249,0.502,0.0,0.0,0.916,0.6782,0.3333,0.0,0.545,0.0,0.0,0.91,0.9,0.95,0.8,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2817,0.1588,0.4942,,
CAND_0015106,0.381465,0.5428,0.3614,0.6453,0.5,0.0185,0.502,0.084,0.0,0.972,0.545,0.2222,1.0,0.8875,0.0,0.0,0.84,1.8,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2326,0.0992,0.4847,,
CAND_0046747,0.381214,0.554,0.365,0.4372,0.5,0.017,0.642,0.0,0.0,0.888,0.619,0.2222,0.0,0.7625,0.0,0.0,0.8925,1.1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2765,0.1541,0.5113,,
CAND_0040506,0.381057,0.5638,0.3291,0.5546,0.5,0.041,0.642,0.0,0.0,0.448,0.7904,0.3333,0.0,0.925,0.0,0.0,0.8925,1.1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 0.0}",0.3111,0.1415,0.568,,
CAND_0051471,0.381016,0.52,0.3528,0.5994,0.5,0.0303,0.502,0.0,0.0,0.958,0.595,0.2222,1.0,0.8625,0.0,0.0,0.87,1.4,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2766,0.0942,0.5012,,
CAND_0023509,0.380907,0.5186,0.3477,0.4273,0.5,0.0,0.502,0.0,0.0,0.958,0.6046,0.2222,0.3333,0.8625,0.0,0.0,0.97,0.3,0.65,0.8,0.2,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2871,0.1604,0.5019,,
CAND_0051773,0.380876,0.5475,0.4026,0.5271,0.5,0.0076,0.712,0.0,0.0,1.0,0.587,0.2222,1.0,1.0,0.0,0.0,0.8625,1.5,0.6,0.6,0.2,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2646,0.1678,0.4895,,
CAND_0005303,0.38083,0.5557,0.3553,0.7072,0.5,0.0827,0.1512,0.986,0.0,0.432,0.4766,0.4444,0.0,0.9625,0.0,0.0,0.8325,1.9,0.65,0.6,0.2,0.0,1.0,1.03,1.0,"{'retrieval': 0.0, 'ranking': 1.0, 'evaluation': 0.0, 'production': 0.25}",0.4204,0.2971,0.5858,,
CAND_0025721,0.380792,0.4956,0.33,0.5043,0.5,0.0182,0.362,0.0,0.0,1.0,0.6457,0.2778,0.6667,0.7875,0.0,0.0,0.91,0.9,0.9,0.6,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.241,0.1254,0.4679,,
CAND_0062767,0.380784,0.4668,0.3372,0.4522,0.5,0.063,0.362,0.0,0.0,0.986,0.6614,0.3333,0.75,0.7625,0.0,0.0,1.0,0.0,0.7,1.0,0.2,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.1785,0.0583,0.4225,,
CAND_0067722,0.380764,0.5036,0.3755,0.5361,0.5,0.044,0.502,0.084,0.0,1.0,0.5558,0.2778,1.0,0.9625,0.0,0.0,0.87,1.4,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.251,0.0877,0.4553,,
CAND_0067613,0.380756,0.5463,0.3336,0.4445,0.5,0.0258,0.362,0.0,0.0,1.0,0.6666,0.3333,0.5,0.7875,0.0,0.0,0.93,0.7,1.0,1.0,0.0,61.7,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2949,0.157,0.482,,
CAND_0005883,0.380746,0.4944,0.3289,0.7778,0.5,0.0852,0.1512,0.362,0.0,0.874,0.587,0.1111,0.0,0.75,0.0,0.0,0.8625,1.5,0.75,1.0,0.2,71.7,1.01,1.03,1.0,"{'retrieval': 0.0, 'ranking': 0.25, 'evaluation': 0.0, 'production': 1.0}",0.3389,0.184,0.5582,,
CAND_0034552,0.380595,0.5167,0.3397,0.4901,0.5,0.0274,0.418,0.0,0.0,0.958,0.625,0.2222,0.0,0.8875,0.0,0.0,0.92,0.8,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2384,0.0881,0.4626,,
CAND_0070995,0.380512,0.5136,0.3291,0.5325,0.5,0.0,0.362,0.0,0.0,1.0,0.5857,0.2778,0.5,0.9625,0.0,0.0,0.92,0.8,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2399,0.0926,0.4025,,
CAND_0005443,0.380472,0.521,0.3286,0.4093,0.5,0.0,0.362,0.0,0.0,1.0,0.6497,0.2778,1.0,0.825,0.0,0.0,1.0,0.0,0.7,1.0,0.2,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2391,0.1065,0.4604,,
CAND_0044250,0.380459,0.5063,0.3307,0.4478,0.5,0.0368,0.362,0.0,0.0,0.944,0.681,0.2778,1.0,0.825,0.0,0.0,0.99,0.1,0.7,1.0,0.2,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2245,0.1323,0.4713,,
CAND_0019470,0.380407,0.5011,0.3373,0.4887,0.5,0.0614,0.502,0.0,0.0,0.916,0.6062,0.3333,0.5,0.5325,0.0,0.0,0.93,0.7,0.95,0.8,0.0,52.3,0.99,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2583,0.217,0.4953,,
CAND_0032680,0.380394,0.5554,0.3542,0.6464,0.5,0.0561,0.502,0.0,0.0,1.0,0.563,0.2222,1.0,0.725,0.0,0.0,0.84,1.8,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2612,0.1077,0.4813,,
CAND_0064119,0.380362,0.4797,0.3459,0.4942,0.5,0.0314,0.502,0.0,0.0,0.888,0.6294,0.2778,0.0,0.8625,0.0,0.0,0.9,1.0,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.228,0.0817,0.4369,,
CAND_0024863,0.380158,0.5002,0.3649,0.5146,0.5,0.0331,0.642,0.0,0.0,0.916,0.5807,0.2778,1.0,0.6875,0.0,0.0,0.8625,1.5,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2292,0.0912,0.476,,
CAND_0034541,0.379883,0.4596,0.331,0.5128,0.5,0.0,0.362,0.0,0.0,1.0,0.6422,0.3889,0.8333,0.8875,0.0,0.0,0.92,0.8,0.95,0.8,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.1928,0.0929,0.4688,,
CAND_0072331,0.379769,0.5335,0.338,0.5291,0.5,0.0,0.362,0.0,0.0,1.0,0.675,0.3333,0.5,0.9625,0.0,0.0,0.9,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2474,0.1157,0.4975,,
CAND_0047906,0.379676,0.5504,0.377,0.5371,0.5,0.0241,0.712,0.0,0.0,0.916,0.4926,0.2222,0.5,0.8625,0.0,0.0,0.8475,1.7,0.95,0.8,0.0,46.1,0.97,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2725,0.1151,0.4806,,
CAND_0061539,0.379621,0.5795,0.3286,0.5488,0.5,0.0197,0.502,0.0,0.0,0.846,0.611,0.2222,1.0,0.725,0.0,0.0,0.885,1.2,0.925,0.7,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.239,0.1124,0.5195,,
CAND_0089870,0.379479,0.5093,0.3436,0.5078,0.5,0.01,0.502,0.0,0.0,1.0,0.6209,0.3333,0.4,0.5825,0.0,0.0,0.91,0.9,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2192,0.0698,0.3929,,
CAND_0063012,0.379454,0.5054,0.3317,0.4394,0.5,0.0174,0.362,0.0,0.0,1.0,0.6454,0.3333,0.6667,0.825,0.0,0.0,0.95,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2189,0.0631,0.4453,,
CAND_0050772,0.37942,0.5642,0.3419,0.5682,0.5,0.0,0.558,0.0,0.0,0.888,0.577,0.2222,1.0,0.7875,0.0,0.0,0.87,1.4,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2295,0.1402,0.4858,,
CAND_0032437,0.379379,0.5823,0.356,0.5873,0.5,0.0548,0.502,0.0,0.0,0.916,0.6097,0.2222,1.0,0.925,0.0,0.0,0.8775,1.3,0.7,1.0,0.2,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2844,0.1458,0.5085,,
CAND_0058555,0.379333,0.5012,0.3725,0.6165,0.5,0.0358,0.586,0.0,0.0,1.0,0.5318,0.2778,0.5,0.9,0.0,0.0,0.8475,1.7,0.95,0.8,0.0,33.9,0.95,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2336,0.075,0.4593,,
CAND_0055792,0.379325,0.4975,0.3298,0.5428,0.5,0.0306,0.418,0.0,0.0,1.0,0.5966,0.2778,0.75,0.6075,0.0,0.0,0.92,0.8,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.1943,0.1025,0.4754,,
CAND_0055411,0.37917,0.5229,0.3284,0.4834,0.5,0.0075,0.362,0.0,0.0,1.0,0.651,0.3333,0.5,0.7875,0.0,0.0,0.93,0.7,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2425,0.1385,0.5112,,
CAND_0090038,0.379143,0.531,0.3377,0.5289,0.5,0.0662,0.362,0.0,0.0,1.0,0.627,0.2222,0.0,0.7875,0.0,0.0,0.9,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2551,0.1064,0.4805,,
CAND_0038536,0.37904,0.5378,0.3382,0.4562,0.5,0.027,0.502,0.0,0.0,0.846,0.643,0.2222,1.0,0.825,0.0,0.0,0.92,0.8,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2279,0.0838,0.4864,,
CAND_0043810,0.379024,0.5543,0.3375,0.5945,0.5,0.0376,0.418,0.0,0.0,1.0,0.6017,0.2222,1.0,0.725,0.0,0.0,0.87,1.4,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2873,0.1562,0.5015,,
CAND_0014922,0.378956,0.489,0.3468,0.5193,0.5,0.0168,0.502,0.0,0.0,0.944,0.6209,0.3333,0.75,0.7875,0.0,0.0,0.91,0.9,0.85,0.4,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2161,0.1056,0.457,,
CAND_0061236,0.378743,0.5565,0.3493,0.6498,0.5,0.0351,0.502,0.0,0.0,0.958,0.5697,0.2222,0.0,0.825,0.0,0.0,0.84,1.8,0.85,0.4,0.0,29.1,0.95,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2711,0.1403,0.4761,,
CAND_0006642,0.37835,0.5398,0.3409,0.4877,0.5,0.0535,0.502,0.0,0.0,0.846,0.585,0.2778,0.0,0.8875,0.0,0.0,0.8775,1.3,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2107,0.1007,0.4542,,
CAND_0040003,0.378287,0.4771,0.3334,0.5198,0.5,0.0,0.362,0.0,0.0,1.0,0.6783,0.3333,0.6,0.8625,0.0,0.0,0.93,0.7,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2184,0.1353,0.4409,,
CAND_0021326,0.378248,0.5099,0.3329,0.4864,0.5,0.0506,0.502,0.0,0.0,0.916,0.6337,0.2778,0.0,0.4325,0.0,0.0,0.9,1.0,1.0,1.0,0.0,25.6,0.95,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2568,0.1303,0.5174,,
CAND_0009203,0.378189,0.4836,0.3342,0.6697,0.5,0.0528,0.362,0.0,0.0,1.0,0.5313,0.2222,0.5,0.9625,0.0,0.0,0.8775,1.3,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2616,0.2032,0.5226,,
CAND_0047922,0.378128,0.5294,0.3283,0.5272,0.5,0.034,0.362,0.0,0.0,0.986,0.5998,0.3333,0.2,0.825,0.0,0.0,0.91,0.9,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2344,0.1573,0.494,,
CAND_0051545,0.378066,0.5294,0.3287,0.6687,0.5,0.0356,0.642,0.084,0.0,0.432,0.6952,0.1111,0.0,0.925,0.0,0.0,0.84,1.8,1.0,1.0,0.0,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 0.25}",0.3665,0.2246,0.5604,,
CAND_0003750,0.37798,0.4909,0.3403,0.4739,0.5,0.0,0.502,0.0,0.0,0.986,0.6666,0.3333,0.6667,0.5075,0.0,0.0,0.93,0.7,0.95,0.8,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.1926,0.1034,0.4589,,
CAND_0080817,0.3779,0.5433,0.3309,0.6,0.5,0.0,0.502,0.0,0.0,0.944,0.585,0.2778,0.0,0.6075,0.0,0.0,0.8775,1.3,0.95,0.8,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2758,0.1427,0.4772,,
CAND_0052360,0.37784,0.5454,0.3819,0.627,0.5,0.0971,0.1848,0.93,0.0,0.523,0.6254,0.3333,0.0,0.9,0.0,0.0,0.825,2.0,0.7,0.8,0.2,87.7,1.03,1.03,1.0,"{'retrieval': 0.0, 'ranking': 1.0, 'evaluation': 0.0, 'production': 0.25}",0.415,0.2831,0.6364,,
CAND_0086673,0.377801,0.5304,0.3552,0.6825,0.5,0.0151,0.502,0.0,0.0,1.0,0.555,0.2222,0.0,0.925,0.0,0.0,0.8325,1.9,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2506,0.0703,0.4848,,
CAND_0031953,0.377784,0.5254,0.3509,0.4779,0.5,0.0176,0.502,0.0,0.0,0.958,0.627,0.2222,1.0,0.8125,0.0,0.0,0.9,1.0,0.9,0.6,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2291,0.1155,0.5196,,
CAND_0020850,0.377756,0.5311,0.3471,0.6313,0.5,0.0,0.502,0.0,0.0,1.0,0.561,0.2222,0.0,0.8125,0.0,0.0,0.855,1.6,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2163,0.1228,0.463,,
CAND_0018198,0.377574,0.4763,0.3314,0.5835,0.5,0.0157,0.362,0.0,0.0,0.986,0.6358,0.3333,0.4,0.8875,0.0,0.0,0.92,0.8,0.65,0.8,0.2,0.0,1.0,1.03,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2192,0.0618,0.415,,
CAND_0036002,0.377351,0.5459,0.355,0.504,0.5,0.0339,0.502,0.0,0.0,1.0,0.603,0.2222,0.0,0.75,0.0,0.0,0.8775,1.3,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2344,0.0917,0.5125,,
CAND_0099704,0.377249,0.556,0.3617,0.4899,0.5,0.0,0.586,0.0,0.0,0.958,0.595,0.2222,0.0,0.825,0.0,0.0,0.87,1.4,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.249,0.1586,0.5104,,
CAND_0016716,0.377181,0.5345,0.3524,0.4558,0.5,0.0,0.502,0.0,0.0,1.0,0.5697,0.2778,0.5,0.9,0.0,0.0,0.9,1.0,0.95,0.8,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2392,0.1263,0.4437,,
CAND_0041142,0.377026,0.5196,0.3803,0.5717,0.5,0.0,0.642,0.0,0.0,1.0,0.5567,0.2778,0.0,0.925,0.0,0.0,0.84,1.8,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2313,0.1075,0.5089,,
CAND_0070066,0.376956,0.4888,0.3621,0.5511,0.5,0.0384,0.502,0.0,0.0,1.0,0.5967,0.2222,1.0,0.8875,0.0,0.0,0.8775,1.3,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2079,0.083,0.4713,,
CAND_0072018,0.376776,0.5451,0.3314,0.485,0.5,0.0191,0.362,0.0,0.0,1.0,0.6209,0.3333,0.3333,0.8625,0.0,0.0,0.91,0.9,0.95,0.8,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2078,0.1122,0.4782,,
CAND_0075893,0.376767,0.4907,0.3294,0.5648,0.5,0.0,0.362,0.0,0.0,1.0,0.639,0.3333,0.0,0.8625,0.0,0.0,0.91,0.9,0.95,0.8,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.1999,0.0783,0.469,,
CAND_0032188,0.376763,0.5212,0.3354,0.5021,0.5,0.035,0.362,0.0,0.0,1.0,0.635,0.2778,0.5,0.85,0.0,0.0,0.91,0.9,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"{'retrieval': 0.25, 'ranking': 0.0, 'evaluation': 0.0, 'production': 1.0}",0.2523,0.1194,0.4965,,
